,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
10,2025-03-14,2.0999999046325684,2.174999952316284,2.0899999141693115,2.140000104904175,241100.0,0.0156377582560135,-0.0041127880713097,0.9178029801599924,0.7499610029826232,0.7645707763416021,33,55,0.0,ATX.V
9,2025-03-14,9.4399995803833,9.579999923706056,9.359999656677246,9.43000030517578,154721.0,-0.042803801663145,-0.0981654124152391,-2.118420042274388,-2.1974989413522854,-1.8380929309415732,0,14,0.0,CGX.TO
8,2025-03-14,17.399999618530273,17.639999389648438,17.399999618530273,17.56999969482422,29169.0,-0.0467615028716217,-0.1753082935075114,-2.289198131796468,-2.227766381486024,-1.8855257192888657,0,23,0.0,WJX.TO
7,2025-03-14,2.390000104904175,2.400000095367432,2.3299999237060547,2.380000114440918,10800.0,0.011208884480263,-0.0076541348507529,1.31046654999134,1.3783973368429878,1.2874387636525413,21,59,0.0,III.TO
6,2025-03-14,,,,,,,,,,,2,10,0.0,GCG.TO
4,2025-03-14,40.86000061035156,41.970001220703125,40.81999969482422,41.93000030517578,26200.0,-0.1318299332350918,-0.2181606722953624,-1.37259478637562,-1.679688321451522,-1.7963883464529853,0,14,0.0,CGY.TO
3,2025-03-14,,,,,,,,,,,3,17,0.0,LOU.V
2,2025-03-14,5.840000152587891,6.099999904632568,5.840000152587891,6.059999942779541,24170.0,0.0102295074180469,-0.0283233151399999,-0.9949299274489994,-1.3291675984664706,-0.8909600183769717,8,32,0.0,KSI.TO
25,2025-03-14,6.440000057220459,6.559999942779541,6.440000057220459,6.519999980926514,183144.0,-0.0077945835057041,-0.0127921312375176,-1.6670764736943475,-1.9498038243818272,-1.921510612436764,0,0,0.0,TF.TO
28,2025-03-14,2.7300000190734863,2.740000009536743,2.7100000381469727,2.7300000190734863,212537.0,-0.0015612805349873,-0.0050225516010944,-1.7347232513226245,-1.634841866390345,-0.7435291209970138,0,0,0.0,DIV.TO
52,2025-03-14,6.019999980926514,6.099999904632568,6.019999980926514,6.059999942779541,9135.0,-0.0290962469634525,-0.0337293255598025,-1.6682412638560118,-1.7523356541966288,-1.6120079682652722,0,0,0.0,XTC.TO
41,2025-03-14,1.899999976158142,1.9299999475479128,1.8600000143051147,1.909999966621399,637369.0,0.0112971969725025,0.0151127795527752,2.300065035904044,2.006714872235657,1.6972456021123437,53,50,0.0,GGD.TO
51,2025-03-14,9.170000076293944,9.43000030517578,9.170000076293944,9.369999885559082,44414.0,-0.0379690399754936,-0.1360751783041129,-1.968071097243944,-2.250295307796758,-1.864848748800663,0,5,0.0,TOT.TO
50,2025-03-14,15.449999809265137,15.609999656677246,15.125,15.199999809265137,85095.0,0.0326836365609494,-0.0499924867673027,-1.53029688743656,-1.2491434679792932,0.6751066137543875,0,22,0.0,DR.TO
49,2025-03-14,22.309999465942383,22.309999465942383,22.299999237060547,22.299999237060547,2000.0,-0.0263834022832635,-0.0290977607096048,-1.4413868460159505,-1.8478415780025912,-1.4245046503138616,0,0,0.0,CKI.TO
48,2025-03-14,3.559999942779541,3.7200000286102295,3.559999942779541,3.660000085830689,570300.0,-0.0024013740810876,-0.0194135323502963,-1.8116187363346692,-3.0032218904072003,-1.901305869624751,0,7,0.0,CFW.TO
