,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
50,2025-03-18,9.109999656677246,9.199999809265137,9.020000457763672,9.170000076293944,3996654.0,0.012889256268062,0.1058862083836605,3.0188606023565394,2.6597142222493964,2.2681667217063577,35,39,0.0506656426274306,VRN.TO
1,2025-03-18,5.829999923706055,5.960000038146973,5.820000171661377,5.920000076293945,681591.0,0.0039191939224331,-0.0141528219208681,0.922686613903659,0.6575691061187198,0.4923940460231463,27,45,,BIR.TO
3,2025-03-18,151.2899932861328,152.25999450683594,147.02999877929688,147.75999450683594,55040.0,-0.261889961521062,-1.5911353778122064,-1.8021869227129144,-1.6340549939075115,-1.8086555137426377,1,31,,GSY.TO
5,2025-03-18,129.6999969482422,129.75,123.2300033569336,125.16999816894533,859020.0,-0.0190882750883864,-3.013428554678322,-1.2174976685142025,-0.9892518390581004,-1.034848937179465,44,57,,CLS.TO
7,2025-03-18,66.12000274658203,66.22000122070312,65.33000183105469,66.12000274658203,3675968.0,0.010516070764825,-0.199391868419217,0.1369814558358392,-0.2477736476968443,-0.5258081954044341,1,19,,TOU.TO
8,2025-03-18,13.699999809265137,13.835000038146973,13.43000030517578,13.6899995803833,1171877.0,-0.1358043984847369,-0.1227173102529425,-1.2197741492580727,-1.1697017321544996,-1.2001224565299713,7,31,,TA.TO
9,2025-03-18,178.0800018310547,178.86000061035156,174.38999938964844,174.94000244140625,34446.0,-0.3669365167239555,-0.469939841363663,-1.5522538284446166,-1.3345906465272253,-1.60397756532465,1,12,,CIGI.TO
10,2025-03-18,42.22999954223633,42.5,41.81499862670898,42.38999938964844,39601.0,-0.0605051259525486,-0.1020000228308197,-1.3098762083397817,-1.3228372794912786,-1.395735156171329,10,19,,MTY.TO
11,2025-03-18,4.46999979019165,4.494999885559082,4.429999828338623,4.46999979019165,235380.0,-0.0124256090661446,-0.0141771226897275,-0.8838465706479517,-0.9168847167669544,-0.8516957731798998,3,27,,TCW.TO
15,2025-03-18,,,,,,,,,,,21,0,,SFTC.TO
16,2025-03-18,14.619999885559082,14.779999732971191,14.479999542236328,14.670000076293944,1826418.0,-0.0659920715138371,-0.0776090227571645,-0.84024127142601,-1.0753977208373318,-1.2641648667981098,8,28,,IVN.TO
17,2025-03-18,51.720001220703125,53.15999984741211,51.709999084472656,52.459999084472656,621127.0,0.0612242286637748,-1.082030071172499,-1.449753387958852,-1.5313795322925143,-1.4081776483455932,21,35,,ATZ.TO
19,2025-03-18,68.30000305175781,69.55000305175781,67.80000305175781,69.38999938964844,730443.0,-0.0977165500554125,-1.14756397448088,-1.8295850747071511,-1.9532852611610847,-2.1546949874729044,0,40,,BAM.TO
22,2025-03-18,3.049999952316284,3.059999942779541,2.944999933242798,3.0299999713897705,4227994.0,-0.0119536663980347,-0.0294986728438757,-1.3228591791894426,-1.1403035687839085,-1.2239332984814986,7,45,,BTE.TO
23,2025-03-18,3.140000104904175,3.1549999713897705,3.069999933242798,3.130000114440918,428950.0,-0.0089407719234383,-0.0281954860328731,-1.0722202208532683,-1.0323000457832083,-1.2206100291508009,29,31,,SDE.TO
24,2025-03-18,23.299999237060547,23.299999237060547,22.549999237060547,23.149999618530277,192606.0,-0.2121316256187757,-0.5536691766036185,-2.0651177104393947,-1.9488949959998296,-2.010736692357874,15,24,,PRL.TO
25,2025-03-18,5.019999980926514,5.019999980926514,4.900000095367432,4.949999809265137,102875.0,-0.0073823373573662,-0.033917296560187,-0.5077850490413323,-0.6126950433321223,-1.3474616870831484,4,33,,CIA.TO
28,2025-03-18,59.43999862670898,59.619998931884766,58.08000183105469,58.2599983215332,140067.0,-0.0157168841752849,-0.3766396400623752,-0.4354557641536287,-0.3687075783868569,-0.8240353145224424,2,51,,OVV.TO
29,2025-03-18,27.0,27.25,26.834999084472656,26.96999931335449,1070730.0,0.0058993291627913,-0.0525037822866798,1.011488001925017,0.8437625461248653,0.1620958852032868,1,44,,ARX.TO
31,2025-03-18,4.199999809265137,4.269999980926514,4.175000190734863,4.210000038146973,1039998.0,-0.0103017592669668,-0.0248373307679828,-0.8574622227575993,-0.9570256765795646,-1.192566313388046,4,28,,TVE.TO
33,2025-03-18,12.1899995803833,12.210000038146973,11.899999618530272,12.010000228881836,225419.0,-0.0187228977459565,-0.1856616658375675,-2.765880928666284,-2.504120149230737,-2.2883023428270595,15,21,,GOOS.TO
35,2025-03-18,6.420000076293945,6.46999979019165,6.380000114440918,6.460000038146973,548729.0,-0.0024582201686881,-0.0153313091823032,0.4627531420400846,0.0784696374955178,-0.7782559944216292,1,23,,CJ.TO
36,2025-03-18,226.7899932861328,229.80999755859372,220.00999450683597,226.75,82409.0,0.4820228951876282,-0.7164438348067435,-0.4043207817762736,-0.2650279708830228,-0.1186511447959597,0,22,,BYD.TO
37,2025-03-18,17.350000381469727,17.549999237060547,17.040000915527344,17.09000015258789,1013290.0,-0.1742564782839109,-0.3975338197292242,-1.7749307669416623,-1.7397383260440633,-1.693076872336101,34,29,,GLXY.TO
39,2025-03-18,9.75,9.84000015258789,9.699999809265137,9.800000190734863,187957.0,-0.0007355885679667,-0.0184962344348878,0.4985733070306711,0.0314657408919095,-0.1606494883786895,13,39,,AAV.TO
