,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
6,2025-03-13,128.25,129.539993286133,123,124.819999694824,826500,0.16345692054107,-4.06027067370881,-1.2831195377544,-1.10530255830869,-1.43502891843858,41,52,0,CLS.TO
5,2025-03-13,69.4700012207031,69.4700012207031,66.129997253418,66.3300018310547,537300,0.123586821493051,-0.34829187608303,-1.4478788521465,-0.698474799981316,-0.806201463552699,0,25,0,GIL.TO
4,2025-03-13,47.8499984741211,48.310001373291,47.5900001525879,47.6800003051758,1927700,0.054699104869889,0.215703602841026,2.61235944895475,2.57065271235564,2.59714020445872,0,4,0,H.TO
3,2025-03-13,17.8600006103516,20.5699996948242,17.7199993133545,20.3400001525879,6801200,-0.018136434186898,-0.058270682428116,0.532778771934856,-1.05730285775608,-1.69031051267517,8,44,0,FM.TO
2,2025-03-13,262.649993896484,265.660003662109,260.959991455078,264.350006103516,339600,0.459204751937116,0.031573761674695,0.329151806717984,0.400171001227235,0.629048199650271,0,3,0,WCN.TO
21,2025-03-13,55.3699989318848,56.2999992370605,55.2200012207031,55.5800018310547,3978200,0.02009783219812,0.258661697502423,2.22549532804443,2.17178969172306,1.92243961052205,0,15,0,PPL.TO
22,2025-03-13,21.9799995422363,22.0200004577637,21.8400001525879,21.9899997711182,1100,-0.072805392761069,-0.04302257451796,-1.69481836731594,-1.77715160624451,-1.48549323961886,0,6,0,BLCO.TO
23,2025-03-13,68.2399978637695,68.6800003051758,67.9300003051758,68.1800003051758,5094000,-0.123322259427882,-0.256827011682037,-2.13050555843246,-2.04126992506486,-2.01016811268436,0,0,0,BNS.TO
34,2025-03-13,26.5699996948242,27.4500007629395,26.4799995422363,27.0599994659424,4191200,0.084370017694708,0.040290446747515,1.77393049249801,1.46585820773349,1.6114690452344,0,21,0,ABX.TO
42,2025-03-13,34.0699996948242,34.5800018310547,33.810001373291,34.0999984741211,908300,0.015950294224312,-0.09303007771198,-0.585670168293542,-0.461181964266569,0.092051593056785,17,20,0,CAE.TO
41,2025-03-13,19.0100002288818,19.2299995422363,18.6399993896484,18.8500003814697,18441400,-0.044567424768118,-0.226917295527637,-1.63334109146085,-1.55448584532962,-1.9529320651028,0,17,0,CVE.TO
40,2025-03-13,138.570007324219,141.440002441406,138.360000610352,138.479995727539,957700,-0.073102246410061,-0.297791846712729,-2.10518168578715,-2.52190430786084,-2.69078324259461,0,1,0,CNR.TO
39,2025-03-13,38.1699981689453,38.4099998474121,37.8800010681152,38.2999992370605,951500,0.06906291975791,0.217721787072662,2.74150476488465,2.60381677618544,2.85759403809292,0,16,0,ALA.TO
38,2025-03-13,97.2799987792969,98.4400024414062,96.4899978637695,96.5599975585938,186600,-0.216247951562035,-0.729270803121696,-2.54069028049667,-2.40133061560685,-2.63273419502488,0,1,0,ONEX.TO
37,2025-03-13,284.570007324219,284.579986572266,279.730010986328,280.489990234375,265000,0.575658355018943,0.083834494683976,0.986934704296499,1.18537493747625,1.18184845118212,1,20,0,IFC.TO
36,2025-03-13,75.8099975585938,75.8199996948242,74.4100036621094,75.379997253418,38100,-0.467859823952145,-1.19115788739427,-2.38632562733969,-2.19269386884567,-2.10813415367435,0,4,0,DAY.TO
35,2025-03-13,63.4000015258789,66.5299987792969,63.3800010681152,65.9400024414063,303800,0.188429935037743,-0.237466080744464,1.13502333186491,0.556405010581802,0.527059463406924,0,35,0,NGT.TO
33,2025-03-13,139.100006103516,139.649993896484,133.740005493164,134.529998779297,34700,0.49856162391473,-0.320262972035802,0.311881953363125,0.827456777734728,0.693694457759871,5,47,0,TOI.V
24,2025-03-13,47.3400001525879,47.8699989318848,46.7700004577637,46.9799995422363,484500,-0.29898156499434,-0.413631556804915,-1.54259106855727,-1.49579498868359,-1.73231156966188,0,15,0,CPX.TO
32,2025-03-13,35.4799995422363,36.4099998474121,35.4300003051758,35.939998626709,1161000,0.157896349910452,0.162518802442049,2.02668051662182,1.69986076032679,1.45144425172099,0,35,0,AGI.TO
31,2025-03-13,61.7799987792969,61.7799987792969,60.7999992370606,61.4199981689453,8477800,0.02122856031203,0.012779625914151,0.069111675979473,0.010930152090625,0.008554545137394,0,0,0,ENB.TO
30,2025-03-13,117.319999694824,117.720001220703,115.599998474121,116.080001831055,304200,0.072842210338962,0.552533762078536,0.666721832339153,1.00196526261522,0.78404950787711,16,8,0,STN.TO
29,2025-03-13,26.3199996948242,26.4699993133545,25.7299995422363,25.9200000762939,2039400,0.008238780214823,-0.098947383048839,-0.001782425806041,0.255616576697891,-0.439373260330197,1,38,0,ARX.TO
28,2025-03-13,56.6100006103516,57.7200012207031,55.4799995422363,55.9199981689453,169600,0.011118460281509,-0.507338298711562,-1.19837772702533,-0.953278778662567,-1.26132478190893,2,43,0,OVV.TO
27,2025-03-13,159.970001220703,160.039993286133,156.929992675781,157.050003051758,3086500,-0.155966543180485,-0.630503535449953,-3.1059699077787,-2.52008549774366,-2.64546868586316,0,0,0,RY.TO
26,2025-03-13,211.850006103516,219.990005493164,211.699996948242,216.660003662109,410600,0.778009014644048,0.751669150904605,1.76786202790768,1.45587021085146,1.38389573073982,0,30,0,FNV.TO
25,2025-03-13,16.1900005340576,16.7099990844727,16.0300006866455,16.4699993133545,3604100,0.051428548448745,0.003195003997114,0.94150465437173,0.617116821464085,0.539879196542166,4,58,0,K.TO
89,2025-03-13,136.320007324219,137.429992675781,128.240005493164,130.720001220703,2946400,-0.034463262936225,-2.79761648536625,-2.42584688618224,-1.67520338389608,-2.11089330376542,13,26,0,SHOP.TO
